politician_id,name_pinyin,name_fanti,c_personid,major,birth_year,death_year,age_death,choronym,hometown_code,office_startyear,age_office,exam_rank,military_CBDB,fiscal_CBDB,hometown_county_pinyin,hometown_county_name,hometown_admintype,hometown_admintype_startyear,hometown_admintype_endyear,hometown_x,hometown_y,hometown_prefecture_id,hometown_prefecture_name,hometown_province_id,hometown_province_name,kin_node,kin_dis,kin_cen_n,kin_cen,kinproximity,kincount,c_entry_code,c_entry_desc_chn,c_entry_code2,c_entry_desc_chn2,c_entry_code3,c_entry_desc3_chn,choronym_dummy,kinproximity_st,entry_exam,entry_priv,year_index,year_earliest,year_latest,year_entry_est,start_year,end_year,northernsong,southernsong,cohort,period1,period2,period3,period4,period5,period6,period7,period8,period9,period10,period11,period12,period13,period14,period15,period16,reign1,reign2,reign3,reign4,reign5,reign6,reign7,reign8,reign9,reign10,reign11,reign12,reign13,reign14,reign15,reign16,reign17,cohort1,cohort2,cohort3,cohort4,cohort5,cohort6,cohort7,cohort8,cohort9,cohort10,cohort11,cohort12,cohort13,cohort14,cohort15,cohort16,kaifeng_x,kaifeng_y,linan_x,linan_y,dist_kaifeng,dist_linan,dist_capital,southernsong_distcapital,networkid
1623,Deng Yong(2),邓泳,24922,1,,,,0,100513,1220,,,,,Linchuan,临川,Xian,960,1279,116.351341,27.984781,12966,抚州,12907,江南西路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1250,,,1220,1240,1260,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.35311,34.795773,120.17629,30.238457,778.6714068129951,448.2803278452141,448.28033,448.28033,1738
1624,Deng Xunren,邓洵仁,1625,1,,,,0,13294,1076,,0,,1,Shuangliu,双流,Xian,1059,1279,103.923309,30.579893,101036,成都府,13285,成都府路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1114,,,1076,1096,1116,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1083.311980971336,1560.821673820829,1083.312,0,1739
1625,Deng Xunwu,邓洵武,8125,1,1057,1121,65,0,13294,1076,,,,,Shuangliu,双流,Xian,1059,1279,103.923309,30.579893,101036,成都府,13285,成都府路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1116,,,1076,1096,1121,1,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1083.311980971336,1560.821673820829,1083.312,0,1740
1627,Deng Wan,邓绾,1630,1,1028,1086,59,0,13294,,,,,1,Shuangliu,双流,Xian,1059,1279,103.923309,30.579893,101036,成都府,13285,成都府路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1086,,,1086,1067,1086,1,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1083.311980971336,1560.821673820829,1083.312,0,1741
1628,Deng Yi,邓驿,51460,1,,,,0,13921,1175,,,,,Sha Xian,沙县,Xian,985,1279,117.781792,26.39761,101126,南剑州,13867,福建路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1205,,,1175,1195,1215,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114.35311,34.795773,120.17629,30.238457,987.2049068094544,486.1000597050361,486.10007,486.10007,1742
1630,Zheng Zhongxiong,郑仲熊,414,1,,,,0,12800,1132,,,,1,Xi'an,西安,Xian,960,1279,118.867645,28.956821,12799,衢州,12753,两浙东路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1162,,,1132,1152,1172,0,1,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,775.4330138279179,190.3995204747158,190.39952,190.39952,1743
1631,Zheng Zhongyong,郑仲雍,8028,1,,,,0,12800,,,,,,Xi'an,西安,Xian,960,1279,118.867645,28.956821,12799,衢州,12753,两浙东路,,,,,,,,,,,,,0,,0,0,1156,,,1156,1156,1156,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,775.4330138279179,190.3995204747158,190.39952,190.39952,1744
1635,Zheng Xingzhi,郑性之,38224,1,1172,1255,84,0,13870,1208,,,,,Houguan,侯官,Xian,985,1279,119.321577,26.073954,13868,福州,13867,福建路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1231,,,1208,1228,1241,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114.35311,34.795773,120.17629,30.238457,1077.858680010487,469.0864364873464,469.08643,469.08643,1745
1638,Zheng Wenbao,郑文宝,428,1,953,1013,61,11,100141,983,,,,1,Ninghua,宁化,Xian,985,1279,116.659508,26.266445,13923,汀州,13867,福建路,,,,,,,36,科举: 进士(笼统),,,,,1,,1,0,1012,,,983,1003,1013,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,971.0461721644876,559.260505416891,971.04614,0,1746
1640,Zheng Wangzhi,郑望之,427,1,1078,1161,84,0,100006,1106,,,,1,Shangrao,上饶,Xian,960,1279,117.96489,28.450691,12883,信州,12824,江南东路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1137,,,1106,1126,1147,1,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,782.3929675175068,292.1972686761025,782.39294,0,1747
1644,Zheng Zi,郑滋,25207,1,,,,0,13869,,,,,,Min Xian,闽县,Xian,985,1279,119.321577,26.073954,13868,福州,13867,福建路,,,,,,,,,,,,,0,,0,0,1149,,,1149,1149,1149,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1077.858680010487,469.0864364873464,469.08643,469.08643,1748
1645,Zheng Xie,郑獬,13378,1,1022,1072,51,0,100122,1053,,1,,,Anlu,安陆,Xian,1042,1118,113.688919,31.263714,13144,安州,13098,荆湖北路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1072,,,1053,1072,1072,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,396.6039195441014,631.3869401691547,396.60391,0,1749
1646,Zheng Jue,郑瑴,8029,1,,,50,0,100181,1118,,,,,Jianan,建安,Xian,985,1279,118.323784,27.038864,101125,建州,13867,福建路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1129,,,1118,1138,1138,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,939.77637245439,398.1712050909555,398.1712,398.1712,1750
1649,Zheng Wen,郑闻,51279,1,,1174,,0,11027,1151,,,,,,,,,,,,,,,,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1174,,,1151,1171,1191,0,1,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1751
1650,Zheng Zhixiu,郑芝秀,51366,1,,,,0,12888,1211,,,,,Guixi,贵溪,Xian,960,1279,117.202271,28.287901,12883,信州,12824,江南东路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1241,,,1211,1231,1251,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114.35311,34.795773,120.17629,30.238457,770.5316329798092,360.9309941129474,360.931,360.931,1752
1651,Zheng Xiongfei,郑雄飞,51390,1,,,,0,12798,1235,,,,,Xianju,仙居,Xian,1007,1279,120.73346,28.852207,12792,台州,12753,两浙东路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1265,,,1235,1255,1275,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.35311,34.795773,120.17629,30.238457,893.5360284992614,162.8709595660222,162.87096,162.87096,1753
1659,Qian Shimin,钱时敏,149,1,1086,1153,68,0,12833,1112,27,0,,1,Liyang,溧阳,Xian,960,1128,119.486,31.430706,101029,江宁府,12824,江南东路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1145,,,1112,1132,1153,0,1,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,607.1222549069546,147.7585648278788,147.75856,147.75856,1754
1663,Qian Tao,钱绛,52310,1,,,,0,12672,,,,,,Qiantang,钱塘,Xian,979,1128,120.168625,30.294125,101088,杭州,12669,两浙西路,,,,,,,,,,,,,0,,0,0,1029,,,1029,1029,1029,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,739.7249085161435,6.215164114916305,739.72491,0,1755
1664,Qian Liangchen,钱良臣,16272,1,,,64,0,12710,1154,,,,1,Huating,华亭,Xian,960,1275,121.227638,31.009476,101091,秀州,12669,两浙西路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1184,,,1154,1174,1188,0,1,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,767.7777953902389,132.1613583321678,132.16136,132.16136,1756
1666,Qian Gun,钱衮,52303,1,1014,1066,53,0,100587,1041,,,,,Jintang,金堂,Xian,1001,1117,104.434563,30.857916,13546,怀安军,13425,梓州路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1066,,,1041,1061,1066,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1025.599373239368,1510.756414495087,1025.5994,0,1757
1668,Qian Yu,钱遹,152,1,1050,1121,72,0,12791,1076,,,,1,Pujiang,浦江,Xian,960,1279,119.883675,29.458708,12784,婺州,12753,两浙东路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1109,,,1076,1096,1119,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,788.7466505189308,90.94254961989465,788.74664,0,1758
1669,Zhong Shiming,钟世明,550,1,,,,0,100149,1128,,0,,1,Jiangle,将乐,Xian,985,1279,117.455017,26.720821,101126,南剑州,13867,福建路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1163,,,1128,1148,1168,0,1,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,943.0531213493269,472.1730676036686,472.17307,472.17307,1759
1672,Chen Zhiyuan,陈之渊,36,1,,,,0,12724,1132,,,,1,Wuxi,无锡,Xian,960,1279,120.297668,31.574614,12721,常州,12669,两浙西路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1163,,,1132,1152,1172,0,1,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,659.3119759097079,148.5906145853181,148.59062,148.59062,1760
1673,Chen Zhongwei,陈仲微,43907,1,,,72,0,100633,1238,,,,,Gaoan,高安,Xian,960,1224,115.372276,28.425598,101101,筠州,12907,江南西路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1276,,,1238,1258,1278,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.35311,34.795773,120.17629,30.238457,712.903752058987,507.9577133684837,507.9577,507.9577,1761
1675,Chen Yu,陈俞,27601,1,1227,,,0,13876,1256,29,第一甲第四人,,,,,,,,,,,,,,,,,,,,165,科举: 正奏名进士,,,,,0,,1,0,1286,,,1256,1276,1296,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114.35311,34.795773,120.17629,30.238457,,,,,1762
1676,Chen Qian,陈倩,21,1,,,,0,13892,1046,,0,,1,Pucheng,浦城,Xian,985,1279,118.536255,27.924686,101125,建州,13867,福建路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1088,,,1046,1066,1086,1,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,859.2921452844023,302.0885141305713,859.29218,0,1763
1677,Chen Gongyi,陈公益,47758,1,,,,0,101095,1208,,,,,,,,,,,,,,,,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1238,,,1208,1228,1248,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1764
1678,Chen Shengzhi,陈升之,77,1,1011,1079,69,24,100011,1034,,,,1,Dantu,丹徒,Xian,960,1112,119.44429016,32.206489563,12697,润州,12669,两浙西路,,,,,,,36,科举: 进士(笼统),,,,,1,,1,0,1070,,,1034,1054,1079,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,553.3053322129492,229.0760445753151,553.30536,0,1765
1679,Chen Qiao,陈乔,15073,1,,,,0,15755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,980,,,980,980,980,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1766
1685,Chen Kai(2),陈垲,14562,1,,1268,,45,12712,,,,,,Chongde,崇德,Xian,960,1275,120.418739,30.530447,101091,秀州,12669,两浙西路,,,,,,,,,,,,,1,,0,0,1268,,,1268,1249,1268,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.35311,34.795773,120.17629,30.238457,739.6500048646556,39.88463152315487,39.884632,39.884632,1767
1688,Chen Zongli,陈宗礼,47867,1,,1270,,0,100071,1244,,,,,Nanfeng,南丰,Xian,979,1279,116.52993,27.214306,101103,建昌军,12907,江南西路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1270,,,1244,1264,1284,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114.35311,34.795773,120.17629,30.238457,865.8080700568062,489.0530291160334,489.05304,489.05304,1768
1689,Chen Yizhong,陈宜中,15991,1,,,,0,12780,1262,,2,,,Yongjia,永嘉,Xian,960,1279,120.653221,28.018291,101096,温州,12753,两浙东路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1292,,,1262,1282,1302,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114.35311,34.795773,120.17629,30.238457,960.5508431501372,250.4164934528092,250.41649,250.41649,1769
1690,Chen Xian,陈岘,3066,1,1145,1212,68,0,12781,1187,,,,1,Pingyang,平阳,Xian,960,1279,120.556442,27.675718,101096,温州,12753,两浙东路,,,,,,,28,科举: 制举 (笼统),118,恩荫(笼统),226,科举制举: 博学鸿词/博学宏词科,0,,1,0,1204,,,1187,1207,1212,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114.35311,34.795773,120.17629,30.238457,985.6072685770914,286.4478244285017,286.44781,286.44781,1770
1692,Chen Xun,陈巽,47517,1,,,,0,100191,1015,,,,,,,,,,,,,,,,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1045,,,1015,1035,1055,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1771
1694,Chen Shiyin,陈师尹,81,1,,,,0,12820,,,,,1,Jinyun,缙云,Xian,960,1279,120.058441,28.648392,12810,处州,12753,两浙东路,7,.0446020865055686,0,0,.1651323176920414,6,,,,,,,0,.027522054,0,0,1130,,,1130,1130,1130,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,869.6853149421704,176.6182382604408,176.61824,176.61824,1772
1696,Chen Guangshou,陈广寿,26846,1,,,,0,12793,1172,,,,,Linhai,临海,Xian,960,1279,121.120598,28.843132,12792,台州,12753,两浙东路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1202,,,1172,1192,1212,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114.35311,34.795773,120.17629,30.238457,919.3894847913959,179.715901149856,179.7159,179.7159,1773
1697,Chen Mizuo,陈弥作,72,1,,,,0,13869,1138,,,,1,Min Xian,闽县,Xian,985,1279,119.321577,26.073954,13868,福州,13867,福建路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1168,,,1138,1158,1178,0,1,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1077.858680010487,469.0864364873464,469.08643,469.08643,1774
1698,Chen Yanwen,陈彦文,14351,1,,,,0,100531,1104,,,,,Putian,莆田,Xian,985,1279,119.011101,25.433954,13947,兴化军,13867,福建路,,,,,,,36,科举: 进士(笼统),54,科举学校: 恩赐出身、特赐出身等,54,科举学校: 恩赐出身、特赐出身等,0,,1,0,1135,,,1104,1124,1144,1,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1130.328907859196,544.6407464577169,1130.3289,0,1775
1699,Chen Pengnian,陈彭年,8177,1,961,1017,57,0,100055,985,,,,,Nancheng,南城,Xian,979,1279,116.627449,27.559717,101103,建昌军,12907,江南西路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1017,,,985,1005,1017,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,830.9827939223009,455.9638364692448,830.98279,0,1776
1700,Chen Deyu,陈德豫,48041,1,,,,0,13874,1187,,,,,Lianjiang,连江,Xian,985,1279,119.534469,26.198015,13868,福州,13867,福建路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1217,,,1187,1207,1227,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114.35311,34.795773,120.17629,30.238457,1074.688754686439,452.1820879498198,452.1821,452.1821,1777
1702,Chen Jian(2),陈戬,31,1,1081,1133,53,0,13897,1109,,,,1,Songxi,松溪,Xian,985,1279,118.774612,27.528404,101125,建州,13867,福建路,1,,0,0,,,36,科举: 进士(笼统),,,,,0,,1,0,1133,,,1109,1129,1133,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,909.0799690434471,330.0123926878931,330.01239,330.01239,1778
1703,Chen Tuan,陈抟,10099,1,,989,,0,11977,931,,0,,,Huayin,华阴,Xian,1072,1126,110.089363,34.56831,11972,华州,11901,永兴路,,,,,,,33,科举: 举进士、诸科不第,,,,,0,,1,0,989,,,931,951,971,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,391.513585289346,1062.749593783328,391.51358,0,1779
1704,Chen Wenhao,陈文颢,10470,1,,,72,0,100658,,,0,1,,Kaifeng,开封,Xian,1053,1119,114.34333,34.785477,11027,开封府,11026,京畿路,,,,,,,101,荐举 (保任),,,,,0,,0,1,1001,,,1001,1001,1001,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1.451161560426355,744.4746598566646,1.4511615,0,1780
1705,Chen Wenxian,陈文显,10469,1,939,1003,65,0,100658,,,0,1,,Kaifeng,开封,Xian,1053,1119,114.34333,34.785477,11027,开封府,11026,京畿路,,,,,,,77,军员转补,,,,,0,,0,0,998,,,998,984,1003,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1.451161560426355,744.4746598566646,1.4511615,0,1781
1706,Chen Wenlong,陈文龙,15213,1,1232,1277,46,24,100531,1268,37,1,,,Putian,莆田,Xian,985,1279,119.011101,25.433954,13947,兴化军,13867,福建路,,,,,,,36,科举: 进士(笼统),,,,,1,,1,0,1277,,,1268,1277,1277,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114.35311,34.795773,120.17629,30.238457,1130.328907859196,544.6407464577169,544.64075,544.64075,1782
1707,Chen Fang(2),陈昉,14364,1,,,,0,12781,,,,,,Pingyang,平阳,Xian,960,1279,120.556442,27.675718,101096,温州,12753,两浙东路,,,,,,,118,恩荫(笼统),,,,,0,,0,1,1245,,,1245,1245,1245,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.35311,34.795773,120.17629,30.238457,985.6072685770914,286.4478244285017,286.44781,286.44781,1783
1708,Chen Gai,陈晐,47470,1,,,,0,101092,1193,,,,,,,,,,,,,,,,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1223,,,1193,1213,1233,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1784
1709,Chen Jingsi,陈景思,3059,1,1168,1210,43,45,12887,,,0,,1,Yiyang,弋阳,Xian,960,1279,117.421311,28.401876,12883,信州,12824,江南东路,,,,,,,118,恩荫(笼统),,,,,1,,0,1,1210,,,1210,1191,1210,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114.35311,34.795773,120.17629,30.238457,766.297773303797,336.2150917470334,336.21509,336.21509,1785
1710,Chen Xi(7),陈曦,18810,1,,,,0,100584,1138,,,,,Yin Xian,鄞县,Xian,960,1279,121.542656,29.866316,101095,明州,12753,两浙东路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1168,,,1138,1158,1178,0,1,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,869.6147938918685,138.071626377763,138.07162,138.07162,1786
